CUSTOMERID,RECENCY,FREQUENCY,MONETARY,R_SCORE,F_SCORE,M_SCORE,SEGMENT
13546,13,3,539.54,5,4,3,Loyal Customers
13991,13,6,563.97,5,5,3,Loyal Customers
13596,13,2,566.81,5,3,3,Loyal Customers
16005,13,4,515.91,5,4,3,Loyal Customers
17595,13,2,333.54,5,3,2,Loyal Customers
17864,13,3,334.68,5,4,2,Loyal Customers
14093,13,1,348.95,5,1,2,Others
18001,13,2,300.63,5,3,2,Loyal Customers
18112,13,2,303.28,5,2,2,Others
15054,13,2,256.51,5,3,2,Loyal Customers
14954,13,1,279.31,5,1,2,Others
17885,13,1,142.27,5,2,1,Others
17068,13,21,4455.86,5,5,5,Best Customers
13844,12,1,315.42,5,1,2,Others
17379,12,1,271.39,5,1,2,Others
14480,12,1,279.05,5,1,2,Others
12660,12,1,221.7,5,2,2,Others
17988,12,7,195.73,5,5,1,Loyal Customers
18101,12,2,212.25,5,2,2,Others
15540,12,1,167,5,1,1,Others
17852,12,2,112.64,5,3,1,Loyal Customers
13188,12,1,114.6,5,1,1,Others
17359,12,1,62.01,5,2,1,Others
15838,12,19,32989.2,5,5,5,Best Customers
16684,12,25,55774.44,5,5,5,Best Customers
14096,12,17,62916,5,5,5,Best Customers
18102,12,60,257518.9,5,5,5,Best Customers
15078,12,32,9339.75,5,5,5,Best Customers
13881,12,21,15780.92,5,5,5,Best Customers
13081,12,11,23305.23,5,5,5,Best Customers
14562,12,20,4743.73,5,5,5,Best Customers
13418,12,18,5253.7,5,5,5,Best Customers
15601,12,14,5554.88,5,5,5,Best Customers
14735,12,34,5869.29,5,5,5,Best Customers
17419,12,12,3944.69,5,5,5,Best Customers
13004,12,18,4029.47,5,5,5,Best Customers
16191,12,12,4172,5,5,5,Best Customers
12839,12,14,4382.16,5,5,5,Best Customers
17651,12,10,3363.8,5,5,5,Best Customers
15804,12,15,3537.99,5,5,5,Best Customers
17920,12,17,3538.99,5,5,5,Best Customers
12668,12,5,3609.71,5,4,5,Best Customers
13758,12,7,2959.58,5,5,5,Best Customers
18041,12,21,2625,5,5,5,Best Customers
12906,12,5,2696.37,5,4,5,Best Customers
17739,12,7,2791.35,5,5,5,Best Customers
17924,12,7,2873.82,5,5,5,Best Customers
16393,12,14,2948.47,5,5,5,Best Customers
14290,12,5,2179.29,5,4,5,Best Customers
13266,12,13,2267.46,5,5,5,Best Customers
17188,12,7,2119.57,5,5,5,Best Customers
17218,12,10,1746.43,5,5,4,Best Customers
14217,12,17,1819.14,5,5,5,Best Customers
13196,12,4,1546.26,5,4,4,Best Customers
14215,12,6,1454.84,5,5,4,Best Customers
12657,12,5,1331.18,5,4,4,Best Customers
17019,12,4,1078.88,5,4,4,Best Customers
14102,12,6,1106.08,5,4,4,Best Customers
14511,12,5,1146.69,5,4,4,Best Customers
16800,12,1,1030.36,5,1,4,Others
14741,12,6,1071.48,5,5,4,Best Customers
16744,12,7,1071.53,5,5,4,Best Customers
15511,12,5,875.54,5,4,4,Best Customers
16094,12,4,896.07,5,4,4,Best Customers
14597,12,2,820.29,5,3,4,Loyal Customers
17929,12,4,843,5,4,4,Best Customers
13882,12,5,847.09,5,4,4,Best Customers
15022,12,4,726.89,5,4,3,Loyal Customers
16347,12,2,770.55,5,3,3,Loyal Customers
15561,12,4,773.95,5,4,3,Loyal Customers
13030,12,2,687.62,5,3,3,Loyal Customers
13950,12,4,708.1,5,4,3,Loyal Customers
15571,12,4,624.93,5,4,3,Loyal Customers
18096,12,3,644.43,5,3,3,Loyal Customers
16364,12,2,653.5,5,3,3,Loyal Customers
13258,12,3,661.79,5,4,3,Loyal Customers
13389,12,3,662.12,5,3,3,Loyal Customers
13914,12,2,589.81,5,3,3,Loyal Customers
17523,12,3,489.54,5,3,3,Loyal Customers
17299,12,4,465.8,5,4,3,Loyal Customers
12479,12,2,396.24,5,3,2,Loyal Customers
15721,12,1,403.31,5,1,2,Others
14470,12,2,386.7,5,2,2,Others
17031,12,2,337.85,5,3,2,Loyal Customers
15714,12,2,286.56,5,2,2,Others
17806,12,1,300.15,5,1,2,Others
17237,12,2,310.89,5,3,2,Loyal Customers
13147,11,4,712.8,5,4,3,Loyal Customers
17466,11,2,725.08,5,3,3,Loyal Customers
15239,11,2,647.37,5,3,3,Loyal Customers
12654,11,5,574.78,5,4,3,Loyal Customers
15297,11,3,601.62,5,4,3,Loyal Customers
13496,11,3,612.19,5,4,3,Loyal Customers
13429,11,4,540.3,5,4,3,Loyal Customers
12375,11,2,432,5,3,3,Loyal Customers
13928,11,4,442.97,5,4,3,Loyal Customers
14173,11,4,444.3,5,4,3,Loyal Customers
15206,11,4,420.3,5,4,3,Loyal Customers
13657,11,2,325.8,5,2,2,Others
17711,11,2,333.98,5,2,2,Others
15619,11,1,336.4,5,2,2,Others
13068,11,2,344,5,3,2,Loyal Customers
16479,11,2,291.38,5,2,2,Others
15148,11,1,260.85,5,1,2,Others
14452,11,2,230.08,5,2,2,Others
14601,11,1,195.6,5,2,1,Others
13349,11,1,165.8,5,2,1,Others
17772,11,2,166.69,5,2,1,Others
15790,11,1,185.37,5,1,1,Others
15783,11,1,187.62,5,2,1,Others
16852,11,2,133.75,5,2,1,Others
13428,11,1,150.74,5,1,1,Others
14836,11,3,102.45,5,3,1,Loyal Customers
14349,11,1,113.74,5,1,1,Others
17468,11,2,120,5,3,1,Loyal Customers
14088,11,14,50390.25,5,5,5,Best Customers
12901,11,24,10131.7,5,5,5,Best Customers
14866,11,12,13698.88,5,5,5,Best Customers
12471,11,33,17472.3,5,5,5,Best Customers
17306,11,19,6488.41,5,5,5,Best Customers
13576,11,18,6504.1,5,5,5,Best Customers
12451,11,5,7218.82,5,4,5,Best Customers
14667,11,25,7905.04,5,5,5,Best Customers
13199,11,37,8217.34,5,5,5,Best Customers
15615,11,23,9265.48,5,5,5,Best Customers
14180,11,25,4738.32,5,5,5,Best Customers
18118,11,26,4961.13,5,5,5,Best Customers
13668,11,22,5838.76,5,5,5,Best Customers
12798,11,3,5885.52,5,3,5,Loyal Customers
14961,11,9,6063.36,5,5,5,Best Customers
12627,11,7,4051.25,5,5,5,Best Customers
15298,11,13,4130.52,5,5,5,Best Customers
15218,11,10,4478.28,5,5,5,Best Customers
13999,11,12,3380.29,5,5,5,Best Customers
13014,11,10,3445.58,5,5,5,Best Customers
14191,11,13,3543.3,5,5,5,Best Customers
16549,11,10,3543.95,5,5,5,Best Customers
15570,11,12,3736.97,5,5,5,Best Customers
14503,11,6,3014.06,5,5,5,Best Customers
13426,11,10,3108.54,5,5,5,Best Customers
13137,11,8,3147.36,5,5,5,Best Customers
12727,11,8,3337.92,5,5,5,Best Customers
14251,11,5,2660.46,5,4,5,Best Customers
13198,11,6,2662.4,5,5,5,Best Customers
14711,11,11,2682.01,5,5,5,Best Customers
12670,11,5,2787.81,5,4,5,Best Customers
14388,11,8,2831,5,5,5,Best Customers
16818,11,11,2871.51,5,5,5,Best Customers
14235,11,6,2901.42,5,5,5,Best Customers
14701,11,9,2357.86,5,5,5,Best Customers
17682,11,6,2387.47,5,5,5,Best Customers
14125,11,3,2414.81,5,3,5,Loyal Customers
14408,11,7,2415.53,5,5,5,Best Customers
17655,11,7,2492.94,5,5,5,Best Customers
14121,11,4,2231.21,5,4,5,Best Customers
16782,11,13,2248.64,5,5,5,Best Customers
14209,11,6,1955.95,5,5,5,Best Customers
15089,11,6,2050.98,5,5,5,Best Customers
14554,11,4,1893.58,5,4,5,Best Customers
16775,11,11,1678.08,5,5,4,Best Customers
12963,11,8,1727.53,5,5,4,Best Customers
16992,11,5,1394.55,5,4,4,Best Customers
17101,11,4,1394.55,5,4,4,Best Customers
15621,11,6,1274.59,5,5,4,Best Customers
15214,11,8,1330.29,5,5,4,Best Customers
14719,11,5,1331.39,5,4,4,Best Customers
12464,11,8,1212.05,5,5,4,Best Customers
17584,11,3,1238.2,5,4,4,Best Customers
16688,11,4,1045.74,5,4,4,Best Customers
14824,11,4,1075.15,5,4,4,Best Customers
13467,11,2,924.31,5,2,4,Others
14723,11,6,985.78,5,5,4,Best Customers
14419,11,6,988.62,5,5,4,Best Customers
13521,11,3,867.01,5,4,4,Best Customers
17097,11,8,872.07,5,5,4,Best Customers
14321,11,5,802.46,5,4,3,Loyal Customers
13211,11,3,827.35,5,3,4,Loyal Customers
14550,11,2,688.43,5,3,3,Loyal Customers
14126,11,3,706.13,5,4,3,Loyal Customers
17502,10,4,628.26,5,4,3,Loyal Customers
13203,10,4,610.42,5,4,3,Loyal Customers
16657,10,4,533.48,5,4,3,Loyal Customers
12784,10,2,509.37,5,3,3,Loyal Customers
14618,10,3,512.64,5,4,3,Loyal Customers
15467,10,3,463.74,5,4,3,Loyal Customers
12787,10,3,425.5,5,4,3,Loyal Customers
14448,10,2,373.65,5,3,2,Loyal Customers
13255,10,2,383.91,5,2,2,Others
12953,10,1,329.85,5,1,2,Others
17736,10,3,288.4,5,3,2,Loyal Customers
17911,10,1,316.13,5,1,2,Others
17835,10,3,239.27,5,3,2,Loyal Customers
15060,10,3,207.49,5,3,2,Loyal Customers
12966,10,1,160.18,5,2,1,Others
18058,10,1,163.2,5,2,1,Others
14385,10,3,144.75,5,3,1,Loyal Customers
13098,10,28,26058.68,5,5,5,Best Customers
14062,10,12,10004.77,5,5,5,Best Customers
12433,10,7,10846.61,5,5,5,Best Customers
14258,10,9,10956.08,5,5,5,Best Customers
17340,10,12,11292.96,5,5,5,Best Customers
12921,10,38,14770.69,5,5,5,Best Customers
15039,10,48,18303.27,5,5,5,Best Customers
16210,10,18,20412.82,5,5,5,Best Customers
17017,10,21,7095.62,5,5,5,Best Customers
15903,10,6,4804.2,5,5,5,Best Customers
16265,10,9,4921.36,5,5,5,Best Customers
15152,10,13,4116.61,5,5,5,Best Customers
14755,10,11,4665.62,5,5,5,Best Customers
15046,10,16,4666.32,5,5,5,Best Customers
14085,10,18,3478.78,5,5,5,Best Customers
12957,10,8,3495.66,5,5,5,Best Customers
12429,10,4,3518.08,5,4,5,Best Customers
12524,10,8,3750.6,5,5,5,Best Customers
12714,10,5,3802.94,5,4,5,Best Customers
15113,10,4,2995.2,5,4,5,Best Customers
13536,10,7,3028.94,5,5,5,Best Customers
16712,10,11,3266.23,5,5,5,Best Customers
15782,10,3,2614.74,5,4,5,Best Customers
16764,10,13,2623.07,5,5,5,Best Customers
18230,10,8,2693.95,5,5,5,Best Customers
15484,10,5,2722.5,5,4,5,Best Customers
13362,10,4,2812.06,5,4,5,Best Customers
12598,10,8,2356.72,5,5,5,Best Customers
13658,10,5,2585.25,5,4,5,Best Customers
15394,10,4,2164.58,5,4,5,Best Customers
18210,10,6,2299.12,5,5,5,Best Customers
14713,10,11,2308.14,5,5,5,Best Customers
14005,10,5,2030,5,4,5,Best Customers
17434,10,7,1784.7,5,5,5,Best Customers
12528,10,6,1814.36,5,5,5,Best Customers
13755,10,9,1842.72,5,5,5,Best Customers
18241,10,17,1868.01,5,5,5,Best Customers
14673,10,5,1646.76,5,4,4,Best Customers
14432,10,6,1692.24,5,5,4,Best Customers
18283,10,16,1714.85,5,5,4,Best Customers
14653,10,7,1740.57,5,5,4,Best Customers
18179,10,6,1461.73,5,5,4,Best Customers
12882,10,2,1463.04,5,3,4,Loyal Customers
13647,10,4,1480.9,5,4,4,Best Customers
15024,10,10,1511.34,5,5,4,Best Customers
15611,10,13,1570.99,5,5,4,Best Customers
13012,10,9,1573.38,5,5,4,Best Customers
13784,10,8,1574.91,5,5,4,Best Customers
16910,10,8,1263.97,5,5,4,Best Customers
14794,10,7,1200.89,5,5,4,Best Customers
15444,10,2,1248.61,5,3,4,Loyal Customers
12488,10,3,1253.42,5,4,4,Best Customers
15680,10,3,1077.2,5,3,4,Loyal Customers
17288,10,7,1111.13,5,5,4,Best Customers
12630,10,2,1144.8,5,2,4,Others
15712,10,5,1021.36,5,4,4,Best Customers
14963,10,5,1035.5,5,4,4,Best Customers
14893,10,2,1050.32,5,2,4,Others
15073,10,4,1067.69,5,4,4,Best Customers
15654,10,2,922.53,5,3,4,Loyal Customers
14540,10,3,889.34,5,3,4,Loyal Customers
16361,10,4,842.29,5,4,4,Best Customers
15414,10,3,694.48,5,4,3,Loyal Customers
16915,10,6,619.39,5,5,3,Loyal Customers
17389,9,36,31827.54,5,5,5,Best Customers
14185,9,1,197.65,5,2,1,Others
16525,9,29,11536.89,5,5,5,Best Customers
16353,9,23,6507.59,5,5,5,Best Customers
12980,9,10,7398.15,5,5,5,Best Customers
13488,9,13,8207.43,5,5,5,Best Customers
12971,9,84,8301.32,5,5,5,Best Customers
17338,9,8,5953.73,5,5,5,Best Customers
12359,9,4,6136.87,5,4,5,Best Customers
12437,9,18,4004.21,5,5,5,Best Customers
12712,9,13,4242.53,5,5,5,Best Customers
13267,9,18,4317.85,5,5,5,Best Customers
15727,9,7,4399.6,5,5,5,Best Customers
16701,9,13,3339.26,5,5,5,Best Customers
17364,9,11,3726.53,5,5,5,Best Customers
16655,9,6,3148.22,5,5,5,Best Customers
14040,9,12,3289.4,5,5,5,Best Customers
17965,9,14,2235.79,5,5,5,Best Customers
12523,9,11,1604.13,5,5,4,Best Customers
16359,9,10,1553.79,5,5,4,Best Customers
12383,9,5,1376.38,5,4,4,Best Customers
12868,9,6,1429.62,5,4,4,Best Customers
14587,9,9,1448.58,5,5,4,Best Customers
15171,9,1,1289.5,5,1,4,Others
15197,9,4,1054.43,5,4,4,Best Customers
14748,9,6,1069.35,5,5,4,Best Customers
17048,9,3,866.19,5,3,4,Loyal Customers
14514,9,3,866.59,5,3,4,Loyal Customers
14715,9,4,791.23,5,4,3,Loyal Customers
12652,9,1,820.9,5,1,4,Others
17324,9,4,718.89,5,4,3,Loyal Customers
14167,9,4,556.09,5,4,3,Loyal Customers
14270,9,1,435.65,5,2,3,Others
16779,9,25,9775.99,5,5,5,Best Customers
13089,6,103,53065.69,5,5,5,Best Customers
16697,6,1,111.8,5,2,1,Others
16705,6,20,13175.69,5,5,5,Best Customers
15189,6,42,15544.59,5,5,5,Best Customers
17428,6,28,15707.63,5,5,5,Best Customers
16814,6,21,6278.03,5,5,5,Best Customers
15044,6,17,7235.72,5,5,5,Best Customers
16672,6,21,8064.94,5,5,5,Best Customers
16843,6,16,8213.51,5,5,5,Best Customers
13458,6,14,8403.63,5,5,5,Best Customers
16713,6,15,5746.25,5,5,5,Best Customers
16729,6,21,5937.87,5,5,5,Best Customers
13599,6,21,4576.35,5,5,5,Best Customers
15981,6,8,3134.88,5,5,5,Best Customers
12910,6,8,2813.04,5,5,5,Best Customers
14844,6,4,2913.01,5,4,5,Best Customers
14032,6,12,2576.97,5,5,5,Best Customers
17160,6,6,2595.05,5,4,5,Best Customers
16919,6,11,2256.48,5,5,5,Best Customers
13268,6,10,2112.21,5,5,5,Best Customers
12928,6,5,1884.3,5,4,5,Best Customers
13824,6,5,1650.1,5,4,4,Best Customers
17204,6,5,1506.76,5,4,4,Best Customers
13577,6,4,1522.1,5,4,4,Best Customers
15240,6,5,1531,5,4,4,Best Customers
13157,6,4,1425.68,5,4,4,Best Customers
13700,6,9,1296.74,5,5,4,Best Customers
14071,6,9,1157.66,5,5,4,Best Customers
12854,6,3,1190.76,5,3,4,Loyal Customers
12463,6,5,1152.4,5,4,4,Best Customers
14669,6,3,1042.51,5,3,4,Loyal Customers
14006,6,3,948.99,5,3,4,Loyal Customers
15777,6,4,1007.75,5,4,4,Best Customers
14289,6,6,867.46,5,5,4,Best Customers
16062,6,4,902.46,5,4,4,Best Customers
13655,6,2,829,5,3,4,Loyal Customers
16172,6,5,846.51,5,4,4,Best Customers
17180,6,4,630.46,5,4,3,Loyal Customers
14111,6,4,603.45,5,4,3,Loyal Customers
15935,6,2,386.62,5,3,2,Loyal Customers
14998,6,2,329.6,5,3,2,Loyal Customers
13484,6,1,313.8,5,2,2,Others
17278,6,1,184.9,5,2,1,Others
17972,6,1,129.45,5,2,1,Others
15212,6,1,101.8,5,1,1,Others
17511,6,30,77796.46,5,5,5,Best Customers
12748,5,197,26686.59,5,5,5,Best Customers
16006,5,1,80.76,5,1,1,Others
14606,5,94,10715.7,5,5,5,Best Customers
12621,5,20,11892.91,5,5,5,Best Customers
13113,5,26,12116.6,5,5,5,Best Customers
15498,5,27,12247.95,5,5,5,Best Customers
15513,5,19,13903.2,5,5,5,Best Customers
17404,5,15,19059.82,5,5,5,Best Customers
13263,5,33,6428.34,5,5,5,Best Customers
12683,5,16,7229.94,5,5,5,Best Customers
18172,5,19,7306.08,5,5,5,Best Customers
12757,5,14,7426.09,5,5,5,Best Customers
16033,5,20,8267.74,5,5,5,Best Customers
12590,5,2,9073.46,5,3,5,Loyal Customers
17315,5,39,5389.83,5,5,5,Best Customers
14390,5,8,4379.9,5,5,5,Best Customers
14364,5,8,3597.15,5,5,5,Best Customers
15974,5,7,3020.67,5,5,5,Best Customers
16186,5,13,3038.18,5,5,5,Best Customers
12395,5,12,2196.53,5,5,5,Best Customers
13451,5,5,2238.84,5,4,5,Best Customers
16057,5,8,2245.22,5,5,5,Best Customers
12625,5,3,2258,5,3,5,Loyal Customers
13883,5,7,2310.16,5,5,5,Best Customers
18245,5,7,2021.24,5,5,5,Best Customers
16743,5,8,1757.63,5,5,4,Best Customers
17667,5,5,1859.37,5,4,5,Best Customers
17337,5,6,1697.83,5,4,4,Best Customers
17671,5,5,1514.67,5,4,4,Best Customers
14233,5,4,1386.06,5,4,4,Best Customers
15953,5,8,1419.47,5,5,4,Best Customers
17388,5,4,1259.56,5,4,4,Best Customers
13320,5,6,1279.76,5,4,4,Best Customers
14738,5,7,1281.35,5,5,4,Best Customers
13477,5,6,1290.92,5,5,4,Best Customers
16244,5,2,1320.55,5,3,4,Loyal Customers
16184,5,6,1081.99,5,5,4,Best Customers
17932,5,3,1102.65,5,4,4,Best Customers
15489,5,3,1041.92,5,4,4,Best Customers
15106,5,5,1073.1,5,4,4,Best Customers
18221,5,5,855.49,5,4,4,Best Customers
14064,5,5,813.8,5,4,4,Best Customers
16943,5,3,816.73,5,3,4,Loyal Customers
12693,5,4,821.55,5,4,4,Best Customers
14421,5,2,727.55,5,2,3,Others
17764,5,2,728.72,5,2,3,Others
18136,5,3,739.33,5,3,3,Loyal Customers
12976,5,1,681.9,5,2,3,Others
14021,5,3,631.9,5,3,3,Loyal Customers
16043,5,4,602.45,5,4,3,Loyal Customers
14651,5,2,608.43,5,3,3,Loyal Customers
18218,5,2,542.8,5,2,3,Others
16116,5,1,549.3,5,1,3,Others
13601,5,2,563.2,5,2,3,Others
14681,5,3,498.95,5,4,3,Loyal Customers
14883,5,5,516.55,5,4,3,Loyal Customers
13092,5,4,439.75,5,4,3,Loyal Customers
14853,5,2,475.8,5,3,3,Loyal Customers
17658,5,3,384.7,5,4,2,Loyal Customers
17970,5,1,326.75,5,1,2,Others
14988,5,1,314.18,5,1,2,Others
13837,5,2,230.65,5,2,2,Others
14000,5,1,246.6,5,2,2,Others
15061,5,47,48045.58,5,5,5,Best Customers
18109,4,26,6874.7,5,5,5,Best Customers
18281,4,1,65.7,5,2,1,Others
15291,4,16,4428.31,5,5,5,Best Customers
15939,4,12,4712.05,5,5,5,Best Customers
12841,4,26,2976.24,5,5,5,Best Customers
16633,4,6,2726.62,5,5,5,Best Customers
15271,4,15,2226.13,5,5,5,Best Customers
17211,4,9,2012.74,5,5,5,Best Customers
14397,4,20,2105.3,5,5,5,Best Customers
16938,4,3,1650.94,5,3,4,Loyal Customers
16466,4,7,1476.38,5,5,4,Best Customers
16983,4,7,1484.05,5,5,4,Best Customers
16115,4,8,1373.61,5,5,4,Best Customers
17422,4,6,1309.33,5,5,4,Best Customers
14878,4,9,1330.3,5,5,4,Best Customers
17175,4,4,1165.49,5,4,4,Best Customers
16007,4,4,1188.47,5,4,4,Best Customers
14704,4,9,1204.21,5,5,4,Best Customers
17802,4,3,1089.85,5,4,4,Best Customers
17242,4,2,1099.1,5,3,4,Loyal Customers
13232,4,7,1145.96,5,5,4,Best Customers
12516,4,2,952.2,5,3,4,Loyal Customers
16794,4,10,992.52,5,5,4,Best Customers
14276,4,3,916.22,5,4,4,Best Customers
17289,4,3,831.16,5,3,4,Loyal Customers
13617,4,3,497.11,5,3,3,Loyal Customers
17265,4,2,434.59,5,3,3,Loyal Customers
14450,4,3,435.2,5,3,3,Loyal Customers
16018,4,2,386.56,5,3,2,Loyal Customers
14823,4,3,304.55,5,3,2,Loyal Customers
14984,4,2,192.08,5,3,1,Loyal Customers
15465,4,18,7354.62,5,5,5,Best Customers
17949,3,35,50459.98,5,5,5,Best Customers
13207,3,2,203.7,5,3,1,Loyal Customers
15251,3,13,9516.54,5,5,5,Best Customers
17675,3,33,19838.08,5,5,5,Best Customers
13408,3,65,24956.47,5,5,5,Best Customers
16656,3,15,5145.74,5,5,5,Best Customers
16609,3,7,5252.18,5,5,5,Best Customers
12474,3,19,6042.63,5,5,5,Best Customers
16700,3,13,4138.85,5,5,5,Best Customers
12720,3,25,4202.93,5,5,5,Best Customers
16168,3,27,3480.72,5,5,5,Best Customers
17576,3,20,3176.71,5,5,5,Best Customers
18272,3,6,2653.14,5,4,5,Best Customers
16145,3,11,2899.83,5,5,5,Best Customers
14132,3,11,2412.43,5,5,5,Best Customers
12669,3,3,2441.35,5,4,5,Best Customers
17790,3,13,1859.01,5,5,5,Best Customers
16409,3,5,1659.5,5,4,4,Best Customers
14267,3,5,1458.1,5,4,4,Best Customers
18122,3,6,1500.54,5,5,4,Best Customers
16365,3,9,1518.57,5,5,4,Best Customers
16515,3,5,1408.92,5,4,4,Best Customers
13590,3,6,1440.6,5,4,4,Best Customers
12919,3,6,1298.79,5,5,4,Best Customers
15051,3,3,1100.34,5,3,4,Loyal Customers
12358,3,2,1144.66,5,3,4,Loyal Customers
12722,3,4,867.43,5,4,4,Best Customers
13549,3,7,818.1,5,5,4,Best Customers
17405,3,3,820.79,5,4,4,Best Customers
14548,3,2,652.8,5,3,3,Loyal Customers
13311,3,2,565.12,5,3,3,Loyal Customers
17268,3,2,487.16,5,3,3,Loyal Customers
16989,3,6,503.25,5,5,3,Loyal Customers
17450,3,47,192802.85,5,5,5,Best Customers
16013,2,44,33844.68,5,5,5,Best Customers
17122,2,1,138.32,5,1,1,Others
12682,2,31,11641.2,5,5,5,Best Customers
17381,2,26,12771.49,5,5,5,Best Customers
15249,2,14,6158.05,5,5,5,Best Customers
14849,2,24,6236.18,5,5,5,Best Customers
18092,2,10,7626.58,5,5,5,Best Customers
16746,2,18,5458.93,5,5,5,Best Customers
12431,2,16,6117.57,5,5,5,Best Customers
14534,2,19,4094.76,5,5,5,Best Customers
16745,2,17,4421.4,5,5,5,Best Customers
17858,2,10,3450.01,5,5,5,Best Customers
15606,2,11,2980.4,5,5,5,Best Customers
16011,2,16,3188.74,5,5,5,Best Customers
13069,2,25,2857.55,5,5,5,Best Customers
15544,2,9,2533.93,5,5,5,Best Customers
16678,2,14,2563.45,5,5,5,Best Customers
13695,2,15,2287.41,5,5,5,Best Customers
14696,2,7,1549.78,5,5,4,Best Customers
16612,2,4,1157.3,5,4,4,Best Customers
16317,2,3,1081.09,5,3,4,Loyal Customers
16045,2,4,1102,5,4,4,Best Customers
13158,2,4,1020.94,5,4,4,Best Customers
18237,2,5,896.98,5,4,4,Best Customers
15192,2,3,748.4,5,4,3,Loyal Customers
17516,2,5,699.49,5,4,3,Loyal Customers
13888,2,2,575.27,5,2,3,Others
12399,2,4,599.21,5,4,3,Loyal Customers
17642,2,2,608.23,5,3,3,Loyal Customers
14790,2,4,478.1,5,4,3,Loyal Customers
14855,2,2,516.45,5,3,3,Loyal Customers
13873,2,3,363.24,5,4,2,Loyal Customers
15689,2,2,254.1,5,2,2,Others
14406,2,1,126.15,5,1,1,Others
14646,2,72,241229.71,5,5,5,Best Customers
13798,1,60,34258.26,5,5,5,Best Customers
14997,1,3,158.9,5,3,1,Loyal Customers
17139,1,12,9614.65,5,5,5,Best Customers
16839,1,35,15572.38,5,5,5,Best Customers
15358,1,22,6277.6,5,5,5,Best Customers
17811,1,40,6511.39,5,5,5,Best Customers
12989,1,16,6840.1,5,5,5,Best Customers
14952,1,12,7807.39,5,5,5,Best Customers
13854,1,25,7959.4,5,5,5,Best Customers
14527,1,55,8306.59,5,5,5,Best Customers
14688,1,23,4720.97,5,5,5,Best Customers
17719,1,15,4789.42,5,5,5,Best Customers
16985,1,10,5359.12,5,5,5,Best Customers
14110,1,12,5452.13,5,5,5,Best Customers
16984,1,2,3982.38,5,3,5,Loyal Customers
15971,1,12,4199.85,5,5,5,Best Customers
13269,1,15,4468.53,5,5,5,Best Customers
14292,1,9,4540.57,5,5,5,Best Customers
17685,1,6,2695.29,5,4,5,Best Customers
15764,1,6,2831.69,5,5,5,Best Customers
16360,1,6,2916.19,5,5,5,Best Customers
16458,1,18,2921.55,5,5,5,Best Customers
14732,1,8,2398.51,5,5,5,Best Customers
15673,1,4,2419.31,5,4,5,Best Customers
14307,1,6,2451.4,5,5,5,Best Customers
17071,1,9,2193.85,5,5,5,Best Customers
16209,1,5,2026.94,5,4,5,Best Customers
15755,1,6,2069.69,5,5,5,Best Customers
15980,1,3,2122.14,5,4,5,Best Customers
13265,1,5,1749.02,5,4,4,Best Customers
16150,1,5,1843.42,5,4,5,Best Customers
17090,1,7,1887.3,5,5,5,Best Customers
13650,1,6,1703.82,5,5,4,Best Customers
18069,1,5,1707.46,5,4,4,Best Customers
15932,1,8,1558.63,5,5,4,Best Customers
18180,1,6,1294.55,5,5,4,Best Customers
17656,1,5,1311.01,5,4,4,Best Customers
14901,1,9,1311.99,5,5,4,Best Customers
14897,1,4,1335.06,5,4,4,Best Customers
17961,1,36,1159.38,5,5,4,Best Customers
15392,1,5,1099.75,5,4,4,Best Customers
17919,1,1,1111.44,5,1,4,Others
12997,1,4,1116.05,5,4,4,Best Customers
13064,1,4,1037.15,5,4,4,Best Customers
13431,1,2,1050.94,5,2,4,Others
15996,1,6,985.71,5,5,4,Best Customers
13309,1,5,1007.43,5,4,4,Best Customers
12924,1,4,893.03,5,4,4,Best Customers
15865,1,3,799.67,5,3,3,Loyal Customers
13743,1,7,774.6,5,5,3,Loyal Customers
13375,1,1,718.89,5,2,3,Others
15253,1,5,588.68,5,4,3,Loyal Customers
16141,1,1,590.04,5,2,3,Others
16211,1,1,527.1,5,2,3,Others
14020,1,2,554.18,5,2,3,Others
16475,1,4,422.1,5,4,3,Loyal Customers
14500,1,3,356.85,5,3,2,Loyal Customers
12884,1,1,309.05,5,2,2,Others
17433,1,1,255.7,5,2,2,Others
18158,1,2,276.6,5,3,2,Loyal Customers
17865,1,21,9598.83,5,5,5,Best Customers
16652,0,7,6119.13,5,5,5,Best Customers
15144,0,17,6272.52,5,5,5,Best Customers
13985,0,15,6749.67,5,5,5,Best Customers
18229,0,20,7218.6,5,5,5,Best Customers
12709,0,16,8894.75,5,5,5,Best Customers
13078,0,26,11507.02,5,5,5,Best Customers
17841,0,123,36267.18,5,5,5,Best Customers
15311,0,93,55127.52,5,5,5,Best Customers
14156,0,56,107761.05,5,5,5,Best Customers
14911,0,210,125918.46,5,5,5,Best Customers
18277,0,1,94.92,5,2,1,Others
14642,0,1,96.12,5,1,1,Others
12602,0,1,98.72,5,1,1,Others
17737,0,2,127.44,5,3,1,Loyal Customers
16753,0,1,180.85,5,2,1,Others
17489,0,2,192.36,5,2,1,Others
15840,0,2,226.4,5,3,2,Loyal Customers
14761,0,2,245.7,5,2,2,Others
13058,0,3,271.4,5,4,2,Loyal Customers
17913,0,2,305.05,5,3,2,Loyal Customers
17190,0,2,407.29,5,3,2,Loyal Customers
12667,0,1,488.77,5,1,3,Others
15831,0,3,488.78,5,4,3,Loyal Customers
